time_s,force_N
7.666000e-01,1.240233e-04
7.667000e-01,3.000822e-05
7.668000e-01,6.400687e-05
7.669000e-01,1.580220e-04
7.670000e-01,2.520370e-04
7.671000e-01,3.460521e-04
7.672000e-01,4.400672e-04
7.673000e-01,5.340823e-04
7.674000e-01,3.032252e-04
7.675000e-01,2.092101e-04
7.676000e-01,1.151950e-04
7.677000e-01,2.117993e-05
7.678000e-01,7.283515e-05
7.679000e-01,1.668502e-04
7.680000e-01,2.608653e-04
7.681000e-01,3.548804e-04
7.682000e-01,4.488955e-04
7.683000e-01,5.429106e-04
7.684000e-01,2.943969e-04
7.685000e-01,2.003818e-04
7.686000e-01,1.063667e-04
7.687000e-01,1.235165e-05
7.688000e-01,8.166344e-05
7.689000e-01,1.756785e-04
7.690000e-01,2.696936e-04
7.691000e-01,3.637087e-04
7.692000e-01,4.577238e-04
7.693000e-01,5.517389e-04
7.694000e-01,2.855686e-04
7.695000e-01,1.915535e-04
7.696000e-01,9.753845e-05
7.697000e-01,3.523362e-06
7.698000e-01,9.049172e-05
7.699000e-01,1.845068e-04
7.700000e-01,2.785219e-04
7.701000e-01,3.725370e-04
7.702000e-01,4.665521e-04
7.703000e-01,5.605672e-04
7.704000e-01,2.767403e-04
7.705000e-01,1.827252e-04
7.706000e-01,8.871016e-05
7.707000e-01,5.304923e-06
7.708000e-01,9.932001e-05
7.709000e-01,1.933351e-04
7.710000e-01,2.873502e-04
7.711000e-01,3.813653e-04
7.712000e-01,4.753804e-04
7.713000e-01,5.693954e-04
7.714000e-01,2.679120e-04
7.715000e-01,1.738970e-04
7.716000e-01,7.988188e-05
7.717000e-01,1.413321e-05
7.718000e-01,1.081483e-04
7.719000e-01,2.021634e-04
7.720000e-01,2.961785e-04
7.721000e-01,3.901936e-04
7.722000e-01,4.842086e-04
7.723000e-01,5.782237e-04
7.724000e-01,2.590838e-04
7.725000e-01,1.650687e-04
7.726000e-01,7.105359e-05
7.727000e-01,2.296149e-05
7.728000e-01,1.169766e-04
7.729000e-01,2.109917e-04
7.730000e-01,3.050068e-04
7.731000e-01,3.990218e-04
7.732000e-01,4.930369e-04
7.733000e-01,5.870520e-04
7.734000e-01,2.502555e-04
7.735000e-01,1.562404e-04
7.736000e-01,6.222531e-05
7.737000e-01,3.178978e-05
7.738000e-01,1.258049e-04
7.739000e-01,2.198200e-04
7.740000e-01,3.138350e-04
7.741000e-01,4.078501e-04
7.742000e-01,5.018652e-04
7.743000e-01,5.958803e-04
7.744000e-01,2.414272e-04
7.745000e-01,1.474121e-04
7.746000e-01,5.339702e-05
7.747000e-01,4.061807e-05
7.748000e-01,1.346332e-04
7.749000e-01,2.286482e-04
7.750000e-01,3.226633e-04
7.751000e-01,4.166784e-04
7.752000e-01,5.106935e-04
7.753000e-01,6.047086e-04
7.754000e-01,2.325989e-04
7.755000e-01,1.385838e-04
7.756000e-01,4.456873e-05
7.757000e-01,4.944635e-05
7.758000e-01,1.434614e-04
7.759000e-01,2.374765e-04
7.760000e-01,3.314916e-04
7.761000e-01,4.255067e-04
7.762000e-01,5.195218e-04
7.763000e-01,6.135369e-04
7.764000e-01,2.237706e-04
7.765000e-01,1.297555e-04
7.766000e-01,3.574045e-05
7.767000e-01,5.827464e-05
7.768000e-01,1.522897e-04
7.769000e-01,2.463048e-04
7.770000e-01,3.403199e-04
7.771000e-01,4.343350e-04
7.772000e-01,5.283501e-04
7.773000e-01,6.223652e-04
7.774000e-01,2.149423e-04
7.775000e-01,1.209272e-04
7.776000e-01,2.691216e-05
7.777000e-01,6.710292e-05
7.778000e-01,1.611180e-04
7.779000e-01,2.551331e-04
7.780000e-01,3.491482e-04
7.781000e-01,4.431633e-04
7.782000e-01,5.371784e-04
7.783000e-01,6.311934e-04
7.784000e-01,2.061140e-04
7.785000e-01,1.120990e-04
7.786000e-01,1.808388e-05
7.787000e-01,7.593121e-05
7.788000e-01,1.699463e-04
7.789000e-01,2.639614e-04
7.790000e-01,3.579765e-04
7.791000e-01,4.519916e-04
7.792000e-01,5.460066e-04
7.793000e-01,6.400217e-04
7.794000e-01,1.972858e-04
7.795000e-01,1.032707e-04
7.796000e-01,9.255592e-06
7.797000e-01,8.475949e-05
7.798000e-01,1.787746e-04
7.799000e-01,2.727897e-04
7.800000e-01,3.668048e-04
7.801000e-01,4.608198e-04
7.802000e-01,5.548349e-04
7.803000e-01,6.488500e-04
7.804000e-01,7.428651e-04
7.805000e-01,9.444239e-05
7.806000e-01,4.273067e-07
7.807000e-01,9.358778e-05
7.808000e-01,1.876029e-04
7.809000e-01,2.816180e-04
7.810000e-01,3.756330e-04
7.811000e-01,4.696481e-04
7.812000e-01,5.636632e-04
7.813000e-01,6.576783e-04
7.814000e-01,7.516934e-04
7.815000e-01,8.561411e-05
7.816000e-01,8.400979e-06
7.817000e-01,1.024161e-04
7.818000e-01,1.964312e-04
7.819000e-01,2.904462e-04
7.820000e-01,3.844613e-04
7.821000e-01,4.784764e-04
7.822000e-01,5.724915e-04
7.823000e-01,6.665066e-04
7.824000e-01,7.605217e-04
7.825000e-01,7.678582e-05
7.826000e-01,1.722926e-05
7.827000e-01,1.112444e-04
7.828000e-01,2.052594e-04
7.829000e-01,2.992745e-04
7.830000e-01,3.932896e-04
7.831000e-01,4.873047e-04
7.832000e-01,5.813198e-04
7.833000e-01,6.753349e-04
7.834000e-01,7.693500e-04
7.835000e-01,6.795754e-05
7.836000e-01,2.605755e-05
7.837000e-01,1.200726e-04
7.838000e-01,2.140877e-04
7.839000e-01,3.081028e-04
7.840000e-01,4.021179e-04
7.841000e-01,4.961330e-04
7.842000e-01,5.901481e-04
7.843000e-01,6.841632e-04
7.844000e-01,7.781782e-04
7.845000e-01,5.912925e-05
7.846000e-01,3.488584e-05
7.847000e-01,1.289009e-04
7.848000e-01,2.229160e-04
7.849000e-01,3.169311e-04
7.850000e-01,4.109462e-04
7.851000e-01,5.049613e-04
7.852000e-01,5.989764e-04
7.853000e-01,6.929914e-04
7.854000e-01,7.870065e-04
7.855000e-01,5.030096e-05
7.856000e-01,4.371412e-05
7.857000e-01,1.377292e-04
7.858000e-01,2.317443e-04
7.859000e-01,3.257594e-04
7.860000e-01,4.197745e-04
7.861000e-01,5.137896e-04
7.862000e-01,6.078046e-04
7.863000e-01,7.018197e-04
7.864000e-01,7.958348e-04
7.865000e-01,4.147268e-05
7.866000e-01,5.254241e-05
7.867000e-01,1.465575e-04
7.868000e-01,2.405726e-04
7.869000e-01,3.345877e-04
7.870000e-01,4.286028e-04
7.871000e-01,5.226178e-04
7.872000e-01,6.166329e-04
7.873000e-01,7.106480e-04
7.874000e-01,8.046631e-04
7.875000e-01,3.264439e-05
7.876000e-01,6.137069e-05
7.877000e-01,1.553858e-04
7.878000e-01,2.494009e-04
7.879000e-01,3.434160e-04
7.880000e-01,4.374310e-04
7.881000e-01,5.314461e-04
7.882000e-01,6.254612e-04
7.883000e-01,7.194763e-04
7.884000e-01,8.134914e-04
7.885000e-01,2.381611e-05
7.886000e-01,7.019898e-05
7.887000e-01,1.642141e-04
7.888000e-01,2.582292e-04
7.889000e-01,3.522442e-04
7.890000e-01,4.462593e-04
7.891000e-01,5.402744e-04
7.892000e-01,6.342895e-04
7.893000e-01,7.283046e-04
7.894000e-01,8.223197e-04
7.895000e-01,1.498782e-05
7.896000e-01,7.902726e-05
7.897000e-01,1.730423e-04
7.898000e-01,2.670574e-04
7.899000e-01,3.610725e-04
7.900000e-01,4.550876e-04
7.901000e-01,5.491027e-04
7.902000e-01,6.431178e-04
7.903000e-01,7.371329e-04
7.904000e-01,8.311480e-04
7.905000e-01,6.159537e-06
7.906000e-01,8.785555e-05
7.907000e-01,1.818706e-04
7.908000e-01,2.758857e-04
7.909000e-01,3.699008e-04
7.910000e-01,4.639159e-04
7.911000e-01,5.579310e-04
7.912000e-01,6.519461e-04
7.913000e-01,7.459612e-04
7.914000e-01,8.399762e-04
7.915000e-01,2.668749e-06
7.916000e-01,9.668383e-05
7.917000e-01,1.906989e-04
7.918000e-01,2.847140e-04
7.919000e-01,3.787291e-04
7.920000e-01,4.727442e-04
7.921000e-01,5.667593e-04
7.922000e-01,6.607744e-04
7.923000e-01,7.547894e-04
7.924000e-01,8.488045e-04
7.925000e-01,1.149703e-05
7.926000e-01,1.055121e-04
7.927000e-01,1.995272e-04
7.928000e-01,2.935423e-04
7.929000e-01,3.875574e-04
7.930000e-01,4.815725e-04
7.931000e-01,5.755876e-04
7.932000e-01,6.696026e-04
7.933000e-01,7.636177e-04
7.934000e-01,7.368977e-05
7.935000e-01,2.032532e-05
7.936000e-01,1.143404e-04
7.937000e-01,2.083555e-04
7.938000e-01,3.023706e-04
7.939000e-01,3.963857e-04
7.940000e-01,4.904008e-04
7.941000e-01,5.844158e-04
7.942000e-01,6.784309e-04
7.943000e-01,7.724460e-04
7.944000e-01,6.486148e-05
7.945000e-01,2.915361e-05
7.946000e-01,1.231687e-04
7.947000e-01,2.171838e-04
7.948000e-01,3.111989e-04
7.949000e-01,4.052139e-04
7.950000e-01,4.992290e-04
7.951000e-01,5.932441e-04
7.952000e-01,6.872592e-04
7.953000e-01,1.500483e-04
7.954000e-01,5.603319e-05
7.955000e-01,3.798189e-05
7.956000e-01,1.319970e-04
7.957000e-01,2.260121e-04
7.958000e-01,3.200271e-04
7.959000e-01,4.140422e-04
7.960000e-01,5.080573e-04
7.961000e-01,6.020724e-04
7.962000e-01,6.960875e-04
7.963000e-01,1.412200e-04
7.964000e-01,4.720491e-05
7.965000e-01,4.681018e-05
7.966000e-01,1.408253e-04
7.967000e-01,2.348403e-04
7.968000e-01,3.288554e-04
7.969000e-01,4.228705e-04
7.970000e-01,5.168856e-04
7.971000e-01,6.109007e-04
7.972000e-01,2.264068e-04
7.973000e-01,1.323917e-04
7.974000e-01,3.837662e-05
7.975000e-01,5.563846e-05
7.976000e-01,1.496535e-04
7.977000e-01,2.436686e-04
7.978000e-01,3.376837e-04
7.979000e-01,4.316988e-04
7.980000e-01,5.257139e-04
7.981000e-01,6.197290e-04
7.982000e-01,2.175785e-04
7.983000e-01,1.235634e-04
7.984000e-01,2.954834e-05
7.985000e-01,6.446675e-05
7.986000e-01,1.584818e-04
7.987000e-01,2.524969e-04
7.988000e-01,3.465120e-04
7.989000e-01,4.405271e-04
7.990000e-01,5.345422e-04
7.991000e-01,3.027653e-04
7.992000e-01,2.087502e-04
7.993000e-01,1.147351e-04
7.994000e-01,2.072005e-05
7.995000e-01,7.329503e-05
7.996000e-01,1.673101e-04
7.997000e-01,2.613252e-04
7.998000e-01,3.553403e-04
7.999000e-01,4.493554e-04
8.000000e-01,5.433705e-04
8.001000e-01,2.939370e-04
8.002000e-01,1.999219e-04
8.003000e-01,1.059069e-04
8.004000e-01,1.189177e-05
8.005000e-01,8.212332e-05
8.006000e-01,1.761384e-04
8.007000e-01,2.701535e-04
8.008000e-01,3.641686e-04
8.009000e-01,4.581837e-04
8.010000e-01,3.791238e-04
8.011000e-01,2.851087e-04
8.012000e-01,1.910937e-04
8.013000e-01,9.707857e-05
8.014000e-01,3.063481e-06
8.015000e-01,9.095161e-05
8.016000e-01,1.849667e-04
8.017000e-01,2.789818e-04
8.018000e-01,3.729969e-04
8.019000e-01,4.643106e-04
8.020000e-01,3.702955e-04
8.021000e-01,2.762805e-04
8.022000e-01,1.822654e-04
8.023000e-01,8.825028e-05
8.024000e-01,5.764805e-06
8.025000e-01,9.977989e-05
8.026000e-01,1.937950e-04
8.027000e-01,2.878101e-04
8.028000e-01,3.818251e-04
8.029000e-01,4.554823e-04
8.030000e-01,3.614673e-04
8.031000e-01,2.674522e-04
8.032000e-01,1.734371e-04
8.033000e-01,7.942200e-05
8.034000e-01,1.459309e-05
8.035000e-01,1.086082e-04
8.036000e-01,2.026233e-04
8.037000e-01,2.966383e-04
8.038000e-01,5.406691e-04
8.039000e-01,4.466541e-04
8.040000e-01,3.526390e-04
8.041000e-01,2.586239e-04
8.042000e-01,1.646088e-04
8.043000e-01,7.059371e-05
8.044000e-01,2.342138e-05
8.045000e-01,1.174365e-04
8.046000e-01,2.114515e-04
8.047000e-01,3.054666e-04
8.048000e-01,5.318409e-04
8.049000e-01,4.378258e-04
8.050000e-01,3.438107e-04
8.051000e-01,2.497956e-04
8.052000e-01,1.557805e-04
8.053000e-01,6.176542e-05
8.054000e-01,3.224966e-05
8.055000e-01,1.262647e-04
8.056000e-01,2.202798e-04
8.057000e-01,6.170277e-04
8.058000e-01,5.230126e-04
8.059000e-01,4.289975e-04
8.060000e-01,3.349824e-04
8.061000e-01,2.409673e-04
8.062000e-01,1.469522e-04
8.063000e-01,5.293714e-05
8.064000e-01,4.107795e-05
8.065000e-01,1.350930e-04
8.066000e-01,2.291081e-04
8.067000e-01,6.081994e-04
8.068000e-01,5.141843e-04
8.069000e-01,4.201692e-04
8.070000e-01,3.261541e-04
8.071000e-01,2.321390e-04
8.072000e-01,1.381239e-04
8.073000e-01,4.410885e-05
8.074000e-01,4.990623e-05
8.075000e-01,1.439213e-04
8.076000e-01,2.379364e-04
8.077000e-01,5.993711e-04
8.078000e-01,5.053560e-04
8.079000e-01,4.113409e-04
8.080000e-01,3.173258e-04
8.081000e-01,2.233107e-04
8.082000e-01,1.292957e-04
8.083000e-01,3.528057e-05
8.084000e-01,5.873452e-05
8.085000e-01,1.527496e-04
8.086000e-01,2.467647e-04
8.087000e-01,5.905428e-04
8.088000e-01,4.965277e-04
8.089000e-01,4.025126e-04
8.090000e-01,3.084975e-04
8.091000e-01,2.144825e-04
8.092000e-01,1.204674e-04
8.093000e-01,2.645228e-05
8.094000e-01,6.756280e-05
8.095000e-01,1.615779e-04
8.096000e-01,2.555930e-04
8.097000e-01,5.817145e-04
8.098000e-01,4.876994e-04
8.099000e-01,3.936843e-04
8.100000e-01,2.996693e-04
8.101000e-01,2.056542e-04
8.102000e-01,1.116391e-04
8.103000e-01,1.762400e-05
8.104000e-01,7.639109e-05
8.105000e-01,1.704062e-04
8.106000e-01,2.644213e-04
8.107000e-01,5.728862e-04
8.108000e-01,4.788711e-04
8.109000e-01,3.848561e-04
8.110000e-01,2.908410e-04
8.111000e-01,1.968259e-04
8.112000e-01,1.028108e-04
8.113000e-01,8.795711e-06
8.114000e-01,8.521938e-05
8.115000e-01,1.792345e-04
8.116000e-01,2.732495e-04
8.117000e-01,5.640579e-04
8.118000e-01,4.700429e-04
8.119000e-01,3.760278e-04
8.120000e-01,2.820127e-04
8.121000e-01,1.879976e-04
8.122000e-01,9.398251e-05
8.123000e-01,3.257469e-08
8.124000e-01,9.404766e-05
8.125000e-01,1.880627e-04
8.126000e-01,2.820778e-04
8.127000e-01,5.552297e-04
8.128000e-01,4.612146e-04
8.129000e-01,3.671995e-04
8.130000e-01,2.731844e-04
8.131000e-01,1.791693e-04
8.132000e-01,8.515423e-05
8.133000e-01,8.860860e-06
8.134000e-01,1.028759e-04
8.135000e-01,1.968910e-04
8.136000e-01,2.909061e-04
8.137000e-01,5.464014e-04
8.138000e-01,4.523863e-04
8.139000e-01,3.583712e-04
8.140000e-01,2.643561e-04
8.141000e-01,1.703410e-04
8.142000e-01,7.632594e-05
8.143000e-01,1.768915e-05
8.144000e-01,1.117042e-04
8.145000e-01,2.057193e-04
8.146000e-01,2.997344e-04
8.147000e-01,5.375731e-04
8.148000e-01,4.435580e-04
8.149000e-01,3.495429e-04
8.150000e-01,2.555278e-04
8.151000e-01,1.615127e-04
8.152000e-01,6.749765e-05
8.153000e-01,2.651743e-05
8.154000e-01,1.205325e-04
8.155000e-01,2.145476e-04
8.156000e-01,3.085627e-04
8.157000e-01,5.287448e-04
8.158000e-01,4.347297e-04
8.159000e-01,3.407146e-04
8.160000e-01,2.466995e-04
8.161000e-01,1.526845e-04
8.162000e-01,5.866937e-05
8.163000e-01,3.534572e-05
8.164000e-01,1.293608e-04
8.165000e-01,2.233759e-04
8.166000e-01,3.173910e-04
8.167000e-01,5.199165e-04
8.168000e-01,4.259014e-04
8.169000e-01,3.318863e-04
8.170000e-01,2.378713e-04
8.171000e-01,1.438562e-04
8.172000e-01,4.984108e-05
8.173000e-01,4.417400e-05
8.174000e-01,1.381891e-04
8.175000e-01,2.322042e-04
8.176000e-01,3.262193e-04
8.177000e-01,5.110882e-04
8.178000e-01,4.170731e-04
8.179000e-01,3.230581e-04
8.180000e-01,2.290430e-04
8.181000e-01,1.350279e-04
8.182000e-01,4.101280e-05
8.183000e-01,5.300229e-05
8.184000e-01,1.470174e-04
8.185000e-01,2.410325e-04
8.186000e-01,3.350475e-04
8.187000e-01,5.022599e-04
8.188000e-01,4.082449e-04
8.189000e-01,3.142298e-04
8.190000e-01,2.202147e-04
8.191000e-01,1.261996e-04
8.192000e-01,3.218451e-05
8.193000e-01,6.183057e-05
8.194000e-01,1.558457e-04
8.195000e-01,2.498607e-04
8.196000e-01,3.438758e-04
8.197000e-01,4.378909e-04
8.198000e-01,3.994166e-04
8.199000e-01,3.054015e-04
8.200000e-01,2.113864e-04
8.201000e-01,1.173713e-04
8.202000e-01,2.335623e-05
8.203000e-01,7.065886e-05
8.204000e-01,1.646739e-04
8.205000e-01,2.586890e-04
8.206000e-01,3.527041e-04
8.207000e-01,4.467192e-04
8.208000e-01,3.905883e-04
8.209000e-01,2.965732e-04
8.210000e-01,2.025581e-04
8.211000e-01,1.085430e-04
8.212000e-01,1.452794e-05
8.213000e-01,7.948715e-05
8.214000e-01,1.735022e-04
8.215000e-01,2.675173e-04
8.216000e-01,3.615324e-04
8.217000e-01,4.555475e-04
8.218000e-01,3.817600e-04
8.219000e-01,2.877449e-04
8.220000e-01,1.937298e-04
8.221000e-01,9.971474e-05
8.222000e-01,5.699655e-06
8.223000e-01,8.831543e-05
8.224000e-01,1.823305e-04
8.225000e-01,2.763456e-04
8.226000e-01,3.703607e-04
8.227000e-01,4.643758e-04
8.228000e-01,3.729317e-04
8.229000e-01,2.789166e-04
8.230000e-01,1.849015e-04
8.231000e-01,9.088646e-05
8.232000e-01,3.128630e-06
8.233000e-01,9.714372e-05
8.234000e-01,1.911588e-04
8.235000e-01,2.851739e-04
8.236000e-01,3.791890e-04
8.237000e-01,4.732041e-04
8.238000e-01,3.641034e-04
8.239000e-01,2.700883e-04
8.240000e-01,1.760733e-04
8.241000e-01,8.205817e-05
8.242000e-01,1.195692e-05
8.243000e-01,1.059720e-04
8.244000e-01,1.999871e-04
8.245000e-01,2.940022e-04
8.246000e-01,3.880173e-04
8.247000e-01,4.820323e-04
8.248000e-01,3.552751e-04
8.249000e-01,2.612601e-04
8.250000e-01,1.672450e-04
8.251000e-01,7.322988e-05
8.252000e-01,2.078520e-05
8.253000e-01,1.148003e-04
8.254000e-01,2.088154e-04
8.255000e-01,3.028305e-04
8.256000e-01,3.968455e-04
8.257000e-01,4.908606e-04
8.258000e-01,3.464469e-04
8.259000e-01,2.524318e-04
8.260000e-01,1.584167e-04
8.261000e-01,6.440160e-05
8.262000e-01,2.961349e-05
8.263000e-01,1.236286e-04
8.264000e-01,2.176437e-04
8.265000e-01,3.116587e-04
8.266000e-01,4.056738e-04
8.267000e-01,4.996889e-04
8.268000e-01,3.376186e-04
8.269000e-01,2.436035e-04
8.270000e-01,1.495884e-04
8.271000e-01,5.557331e-05
8.272000e-01,3.844177e-05
8.273000e-01,1.324569e-04
8.274000e-01,2.264719e-04
8.275000e-01,3.204870e-04
8.276000e-01,4.145021e-04
8.277000e-01,5.085172e-04
8.278000e-01,3.287903e-04
8.279000e-01,2.347752e-04
8.280000e-01,1.407601e-04
8.281000e-01,4.674503e-05
8.282000e-01,4.727006e-05
8.283000e-01,1.412851e-04
8.284000e-01,2.353002e-04
8.285000e-01,3.293153e-04
8.286000e-01,4.233304e-04
8.287000e-01,5.173455e-04
8.288000e-01,3.199620e-04
8.289000e-01,2.259469e-04
8.290000e-01,1.319318e-04
8.291000e-01,3.791674e-05
8.292000e-01,5.609834e-05
8.293000e-01,1.501134e-04
8.294000e-01,2.441285e-04
8.295000e-01,3.381436e-04
8.296000e-01,4.321587e-04
8.297000e-01,5.261738e-04
8.298000e-01,3.111337e-04
8.299000e-01,2.171186e-04
8.300000e-01,1.231035e-04
8.301000e-01,2.908846e-05
8.302000e-01,6.492663e-05
8.303000e-01,1.589417e-04
8.304000e-01,2.529568e-04
8.305000e-01,3.469719e-04
8.306000e-01,4.409870e-04
8.307000e-01,5.350021e-04
8.308000e-01,3.023054e-04
8.309000e-01,2.082903e-04
8.310000e-01,1.142753e-04
8.311000e-01,2.026017e-05
8.312000e-01,7.375492e-05
8.313000e-01,1.677700e-04
8.314000e-01,2.617851e-04
8.315000e-01,3.558002e-04
8.316000e-01,4.498153e-04
8.317000e-01,5.438303e-04
8.318000e-01,2.934771e-04
8.319000e-01,1.994621e-04
8.320000e-01,1.054470e-04
8.321000e-01,1.143189e-05
8.322000e-01,8.258320e-05
8.323000e-01,1.765983e-04
8.324000e-01,2.706134e-04
8.325000e-01,3.646285e-04
8.326000e-01,4.586435e-04
8.327000e-01,5.526586e-04
8.328000e-01,6.466737e-04
8.329000e-01,1.906338e-04
8.330000e-01,9.661869e-05
8.331000e-01,2.603600e-06
8.332000e-01,9.141149e-05
8.333000e-01,1.854266e-04
8.334000e-01,2.794417e-04
8.335000e-01,3.734567e-04
8.336000e-01,4.674718e-04
8.337000e-01,5.614869e-04
8.338000e-01,6.555020e-04
8.339000e-01,1.818055e-04
8.340000e-01,8.779040e-05
8.341000e-01,6.224686e-06
8.342000e-01,1.002398e-04
8.343000e-01,1.942549e-04
8.344000e-01,2.882699e-04
8.345000e-01,3.822850e-04
8.346000e-01,4.763001e-04
8.347000e-01,5.703152e-04
8.348000e-01,6.643303e-04
8.349000e-01,1.729772e-04
8.350000e-01,7.896211e-05
8.351000e-01,1.505297e-05
8.352000e-01,1.090681e-04
8.353000e-01,2.030831e-04
8.354000e-01,2.970982e-04
8.355000e-01,3.911133e-04
8.356000e-01,4.851284e-04
8.357000e-01,5.791435e-04
8.358000e-01,6.731586e-04
8.359000e-01,1.641489e-04
8.360000e-01,7.013383e-05
8.361000e-01,2.388126e-05
8.362000e-01,1.178963e-04
8.363000e-01,2.119114e-04
8.364000e-01,3.059265e-04
8.365000e-01,3.999416e-04
8.366000e-01,4.939567e-04
8.367000e-01,5.879718e-04
8.368000e-01,6.819869e-04
8.369000e-01,1.553206e-04
8.370000e-01,6.130554e-05
8.371000e-01,3.270954e-05
8.372000e-01,1.267246e-04
8.373000e-01,2.207397e-04
8.374000e-01,3.147548e-04
8.375000e-01,4.087699e-04
8.376000e-01,5.027850e-04
8.377000e-01,5.968001e-04
8.378000e-01,6.908151e-04
8.379000e-01,1.464923e-04
8.380000e-01,5.247726e-05
8.381000e-01,4.153783e-05
8.382000e-01,1.355529e-04
8.383000e-01,2.295680e-04
8.384000e-01,3.235831e-04
8.385000e-01,4.175982e-04
8.386000e-01,5.116133e-04
8.387000e-01,6.056283e-04
8.388000e-01,6.996434e-04
8.389000e-01,1.376641e-04
8.390000e-01,4.364897e-05
8.391000e-01,5.036611e-05
8.392000e-01,1.443812e-04
8.393000e-01,2.383963e-04
8.394000e-01,3.324114e-04
8.395000e-01,4.264265e-04
8.396000e-01,5.204415e-04
8.397000e-01,6.144566e-04
8.398000e-01,7.084717e-04
8.399000e-01,1.288358e-04
8.400000e-01,3.482069e-05
8.401000e-01,5.919440e-05
8.402000e-01,1.532095e-04
8.403000e-01,2.472246e-04
8.404000e-01,3.412397e-04
8.405000e-01,4.352547e-04
8.406000e-01,5.292698e-04
8.407000e-01,6.232849e-04
8.408000e-01,7.173000e-04
8.409000e-01,1.200075e-04
8.410000e-01,2.599240e-05
8.411000e-01,6.802269e-05
8.412000e-01,1.620378e-04
8.413000e-01,2.560529e-04
8.414000e-01,3.500679e-04
8.415000e-01,4.440830e-04
8.416000e-01,5.380981e-04
8.417000e-01,6.321132e-04
8.418000e-01,7.261283e-04
8.419000e-01,1.111792e-04
8.420000e-01,1.716412e-05
8.421000e-01,7.685097e-05
8.422000e-01,1.708661e-04
8.423000e-01,2.648811e-04
8.424000e-01,3.588962e-04
8.425000e-01,4.529113e-04
8.426000e-01,5.469264e-04
8.427000e-01,6.409415e-04
8.428000e-01,7.349566e-04
8.429000e-01,1.023509e-04
8.430000e-01,8.335830e-06
8.431000e-01,8.567926e-05
8.432000e-01,1.796943e-04
8.433000e-01,2.737094e-04
8.434000e-01,3.677245e-04
8.435000e-01,4.617396e-04
8.436000e-01,5.557547e-04
8.437000e-01,6.497698e-04
8.438000e-01,7.437849e-04
8.439000e-01,9.352263e-05
8.440000e-01,4.924561e-07
8.441000e-01,9.450754e-05
8.442000e-01,1.885226e-04
8.443000e-01,2.825377e-04
8.444000e-01,3.765528e-04
8.445000e-01,4.705679e-04
8.446000e-01,5.645830e-04
8.447000e-01,6.585981e-04
8.448000e-01,7.526131e-04
8.449000e-01,8.469434e-05
8.450000e-01,9.320742e-06
8.451000e-01,1.033358e-04
8.452000e-01,1.973509e-04
8.453000e-01,2.913660e-04
8.454000e-01,3.853811e-04
8.455000e-01,4.793962e-04
8.456000e-01,5.734113e-04
8.457000e-01,6.674263e-04
8.458000e-01,7.614414e-04
8.459000e-01,8.554565e-04
8.460000e-01,1.814903e-05
8.461000e-01,1.121641e-04
8.462000e-01,2.061792e-04
8.463000e-01,3.001943e-04
8.464000e-01,3.942094e-04
8.465000e-01,4.882245e-04
8.466000e-01,5.822395e-04
8.467000e-01,6.762546e-04
8.468000e-01,7.702697e-04
8.469000e-01,8.642848e-04
8.470000e-01,2.697731e-05
8.471000e-01,1.209924e-04
8.472000e-01,2.150075e-04
8.473000e-01,3.090226e-04
8.474000e-01,4.030377e-04
8.475000e-01,4.970527e-04
8.476000e-01,5.910678e-04
8.477000e-01,6.850829e-04
8.478000e-01,7.790980e-04
8.479000e-01,8.731131e-04
8.480000e-01,3.580560e-05
8.481000e-01,1.298207e-04
8.482000e-01,2.238358e-04
8.483000e-01,3.178509e-04
8.484000e-01,4.118659e-04
8.485000e-01,5.058810e-04
8.486000e-01,5.998961e-04
8.487000e-01,6.939112e-04
8.488000e-01,7.879263e-04
8.489000e-01,8.819414e-04
8.490000e-01,4.463388e-05
8.491000e-01,1.386490e-04
8.492000e-01,2.326641e-04
8.493000e-01,3.266791e-04
8.494000e-01,4.206942e-04
8.495000e-01,5.147093e-04
8.496000e-01,6.087244e-04
8.497000e-01,7.027395e-04
8.498000e-01,7.967546e-04
8.499000e-01,8.907697e-04
8.500000e-01,5.346217e-05
8.501000e-01,1.474773e-04
8.502000e-01,2.414923e-04
8.503000e-01,3.355074e-04
8.504000e-01,4.295225e-04
8.505000e-01,5.235376e-04
8.506000e-01,6.175527e-04
8.507000e-01,7.115678e-04
8.508000e-01,8.055829e-04
8.509000e-01,8.995979e-04
8.510000e-01,6.229046e-05
8.511000e-01,1.563055e-04
8.512000e-01,2.503206e-04
8.513000e-01,3.443357e-04
8.514000e-01,4.383508e-04
8.515000e-01,5.323659e-04
8.516000e-01,6.263810e-04
8.517000e-01,7.203961e-04
8.518000e-01,8.144111e-04
8.519000e-01,2.289635e-05
8.520000e-01,7.111874e-05
8.521000e-01,1.651338e-04
8.522000e-01,2.591489e-04
8.523000e-01,3.531640e-04
8.524000e-01,4.471791e-04
8.525000e-01,5.411942e-04
8.526000e-01,6.352093e-04
8.527000e-01,7.292243e-04
8.528000e-01,8.232394e-04
8.529000e-01,1.406806e-05
8.530000e-01,7.994703e-05
8.531000e-01,1.739621e-04
8.532000e-01,2.679772e-04
8.533000e-01,3.619923e-04
8.534000e-01,4.560074e-04
8.535000e-01,5.500225e-04
8.536000e-01,6.440375e-04
8.537000e-01,7.380526e-04
8.538000e-01,9.925486e-05
8.539000e-01,5.239774e-06
